2025-04-28 11:54:35,537 | WARNING  | django.request | Not Found: /favicon.ico
2025-04-28 16:29:29,654 | INFO     | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-28 16:29:29,655 | INFO     | app.pdf_extractor | Successfully extracted text from page 1
2025-04-28 16:29:34,227 | INFO     | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-28 16:29:34,228 | INFO     | app.pdf_extractor | Successfully extracted text from page 2
2025-04-28 16:29:40,328 | INFO     | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-28 16:29:40,334 | INFO     | app.pdf_extractor | Successfully extracted text from page 3
2025-04-28 16:29:46,502 | INFO     | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-28 16:29:46,503 | INFO     | app.pdf_extractor | Successfully extracted text from page 4
2025-04-28 16:29:51,131 | INFO     | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-28 16:29:51,132 | INFO     | app.pdf_extractor | Successfully extracted text from page 5
2025-04-28 16:30:00,196 | INFO     | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-28 16:30:00,198 | INFO     | app.pdf_extractor | Successfully extracted text from page 6
2025-04-28 16:30:04,515 | INFO     | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-28 16:30:04,516 | INFO     | app.pdf_extractor | Successfully extracted text from page 7
2025-04-28 16:30:08,782 | INFO     | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-28 16:30:08,783 | INFO     | app.pdf_extractor | Successfully extracted text from page 8
2025-04-28 16:30:08,784 | INFO     | app.pdf_extractor | Total extracted text length: 13414 characters
2025-04-28 16:30:08,784 | WARNING  | app.pdf_extractor | Truncating extracted text from 13414 to 10000 characters
2025-04-28 16:30:09,584 | INFO     | app.pdf_extractor | Invoking LLM chain to extract data...
2025-04-28 16:30:13,054 | INFO     | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-28 16:30:13,055 | INFO     | app.pdf_extractor | Extracted 12 questions from PDF
2025-04-28 16:30:13,055 | INFO     | app.views | Extracted 12 questions
2025-04-28 16:30:13,056 | INFO     | app.views | Rendering OCR extracted view with 12 questions
2025-04-28 16:30:19,277 | INFO     | app.views | grade_exam view called
2025-04-28 16:30:19,277 | INFO     | app.views | Received 12 questions for grading
2025-04-28 16:30:20,851 | INFO     | chromadb.telemetry.product.posthog | Anonymized telemetry enabled. See                     https://docs.trychroma.com/telemetry for more information.
2025-04-28 16:30:21,279 | INFO     | app.utils.evaluator | Starting exam evaluation for 12 questions
2025-04-28 16:30:23,913 | INFO     | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-28 16:30:29,436 | INFO     | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-28 16:30:33,799 | INFO     | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-28 16:30:36,225 | INFO     | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-28 16:30:38,445 | INFO     | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-28 16:30:41,956 | INFO     | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-28 16:30:44,487 | INFO     | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-28 16:30:50,871 | INFO     | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-28 16:30:51,163 | INFO     | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2025-04-28 16:30:51,164 | INFO     | groq._base_client | Retrying request to /openai/v1/chat/completions in 2.000000 seconds
2025-04-28 16:31:05,248 | INFO     | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-28 16:31:05,537 | INFO     | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2025-04-28 16:31:05,537 | INFO     | groq._base_client | Retrying request to /openai/v1/chat/completions in 17.000000 seconds
2025-04-28 16:31:26,111 | INFO     | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-28 16:31:26,424 | INFO     | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2025-04-28 16:31:26,425 | INFO     | groq._base_client | Retrying request to /openai/v1/chat/completions in 6.000000 seconds
2025-04-28 16:31:41,445 | INFO     | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-28 16:31:41,447 | INFO     | app.utils.evaluator | Completed exam evaluation. Total Score: 58
2025-04-28 16:31:43,470 | INFO     | app.views | [DEBUG] output view
2025-04-28 16:31:43,471 | INFO     | app.views | Output view - evaluation_json from session: {"evaluations": [{"question_no": "1", "score": 30, "feedback": "The student incorrectly used base 4 instead of hexadecimal and included invalid digits."}, {"question_no": "1", "score": 100, "feedback": "Correct conversion of both integer and fractional parts."}, {"question_no": "1", "score": 75, "feedback": "Correct answer with some unclear steps in the process."}, {"question_no": "4", "score": 30, "feedback": "The student's answer shows minimal understanding, confusing POM with SOP and incorrect maxterms."}, {"question_no": "5", "score": 75, "feedback": "Correct simplification but unnecessary step added without justification."}, {"question_no": "6", "score": 40, "feedback": "The student demonstrated some understanding of De Morgan's Law but incorrectly applied it, leading to an incorrect expansion and a non-minimal form."}, {"question_no": "7", "score": 75, "feedback": "Correct expression and simplification to XOR, but could benefit from more detailed steps."}, {"question_no": "8", "score": 90, "feedback": "The student correctly derived the function using XOR, which meets all the specified conditions."}, {"question_no": "9", "score": 0, "feedback": "No answer was provided for this question."}, {"question_no": "2", "score": 75, "feedback": "The answer shows some understanding of K-Map simplification but misses key terms, leading to an incorrect SOP form."}, {"question_no": "2", "score": 75, "feedback": "The answer is in correct POS form but may not be fully simplified."}, {"question_no": "3", "score": 40, "feedback": "The answer incorrectly maps input bits directly to output bits without converting between Excess-3 and 8-4-2-1 codes, showing a lack of understanding of the encoding schemes."}], "total_score": 58, "overall_feedback": "Performance requires substantial improvement. Recommend comprehensive review of course materials and seeking additional support."}
2025-04-28 16:31:43,472 | INFO     | app.views | [DEBUG] Successfully parsed JSON string, data type: <class 'dict'>
2025-04-28 16:31:43,472 | INFO     | app.views | [DEBUG] Found 12 evaluations
2025-04-28 16:31:43,473 | INFO     | app.views | [DEBUG] Question 1 has score field: 30
2025-04-28 16:31:43,473 | INFO     | app.views | [DEBUG] Question 2 has score field: 100
2025-04-28 16:31:43,473 | INFO     | app.views | [DEBUG] Question 3 has score field: 75
2025-04-28 16:31:43,474 | INFO     | app.views | [DEBUG] Question 4 has score field: 30
2025-04-28 16:31:43,474 | INFO     | app.views | [DEBUG] Question 5 has score field: 75
2025-04-28 16:31:43,474 | INFO     | app.views | [DEBUG] Question 6 has score field: 40
2025-04-28 16:31:43,474 | INFO     | app.views | [DEBUG] Question 7 has score field: 75
2025-04-28 16:31:43,474 | INFO     | app.views | [DEBUG] Question 8 has score field: 90
2025-04-28 16:31:43,475 | INFO     | app.views | [DEBUG] Question 9 has score field: 0
2025-04-28 16:31:43,475 | INFO     | app.views | [DEBUG] Question 10 has score field: 75
2025-04-28 16:31:43,475 | INFO     | app.views | [DEBUG] Question 11 has score field: 75
2025-04-28 16:31:43,475 | INFO     | app.views | [DEBUG] Question 12 has score field: 40
2025-04-28 16:31:43,476 | INFO     | app.views | [DEBUG] Final evaluation_json for template (first 200 chars): {"evaluations": [{"question_no": "1", "score": 30, "feedback": "The student incorrectly used base 4 instead of hexadecimal and included invalid digits."}, {"question_no": "1", "score": 100, "feedback"...
2025-04-28 16:31:43,477 | INFO     | app.views | [DEBUG] Rendering output template with context: {'evaluation_json': '{"evaluations": [{"question_no": "1", "score": 30, "feedback": "The student incorrectly used base 4 instead of hexadecimal and included invalid digits."}, {"question_no": "1", "score": 100, "feedback": "Correct conversion of both integer and fractional parts."}, {"question_no": "1", "score": 75, "feedback": "Correct answer with some unclear steps in the process."}, {"question_no": "4", "score": 30, "feedback": "The student\'s answer shows minimal understanding, confusing POM with SOP and incorrect maxterms."}, {"question_no": "5", "score": 75, "feedback": "Correct simplification but unnecessary step added without justification."}, {"question_no": "6", "score": 40, "feedback": "The student demonstrated some understanding of De Morgan\'s Law but incorrectly applied it, leading to an incorrect expansion and a non-minimal form."}, {"question_no": "7", "score": 75, "feedback": "Correct expression and simplification to XOR, but could benefit from more detailed steps."}, {"question_no": "8", "score": 90, "feedback": "The student correctly derived the function using XOR, which meets all the specified conditions."}, {"question_no": "9", "score": 0, "feedback": "No answer was provided for this question."}, {"question_no": "2", "score": 75, "feedback": "The answer shows some understanding of K-Map simplification but misses key terms, leading to an incorrect SOP form."}, {"question_no": "2", "score": 75, "feedback": "The answer is in correct POS form but may not be fully simplified."}, {"question_no": "3", "score": 40, "feedback": "The answer incorrectly maps input bits directly to output bits without converting between Excess-3 and 8-4-2-1 codes, showing a lack of understanding of the encoding schemes."}], "total_score": 58, "overall_feedback": "Performance requires substantial improvement. Recommend comprehensive review of course materials and seeking additional support."}', 'debug_info': {'has_evaluation_data': True, 'data_type': 'dict', 'session_keys': ['_auth_user_id', '_auth_user_backend', '_auth_user_hash', 'evaluation_json', 'extracted_data'], 'evaluation_summary': '12 questions'}}
2025-04-28 16:31:43,554 | ERROR    | django.request | Internal Server Error: /output/
Traceback (most recent call last):
  File "C:\Users\M.Hussain\OneDrive - Cedar Financial\Documents\FYP\FYP Working\env\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "C:\Users\M.Hussain\OneDrive - Cedar Financial\Documents\FYP\FYP Working\env\Lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "C:\Users\M.Hussain\OneDrive - Cedar Financial\Documents\FYP\FYP Working\env\Lib\site-packages\django\contrib\auth\decorators.py", line 59, in _view_wrapper
    return view_func(request, *args, **kwargs)
  File "C:\Users\M.Hussain\OneDrive - Cedar Financial\Documents\Uni Working\grademate_folder\app\app\views.py", line 501, in output
    return render(request, 'output.html', context)
  File "C:\Users\M.Hussain\OneDrive - Cedar Financial\Documents\FYP\FYP Working\env\Lib\site-packages\django\shortcuts.py", line 25, in render
    content = loader.render_to_string(template_name, context, request, using=using)
  File "C:\Users\M.Hussain\OneDrive - Cedar Financial\Documents\FYP\FYP Working\env\Lib\site-packages\django\template\loader.py", line 61, in render_to_string
    template = get_template(template_name, using=using)
  File "C:\Users\M.Hussain\OneDrive - Cedar Financial\Documents\FYP\FYP Working\env\Lib\site-packages\django\template\loader.py", line 15, in get_template
    return engine.get_template(template_name)
           ~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^
  File "C:\Users\M.Hussain\OneDrive - Cedar Financial\Documents\FYP\FYP Working\env\Lib\site-packages\django\template\backends\django.py", line 79, in get_template
    return Template(self.engine.get_template(template_name), self)
                    ~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^
  File "C:\Users\M.Hussain\OneDrive - Cedar Financial\Documents\FYP\FYP Working\env\Lib\site-packages\django\template\engine.py", line 177, in get_template
    template, origin = self.find_template(template_name)
                       ~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^
  File "C:\Users\M.Hussain\OneDrive - Cedar Financial\Documents\FYP\FYP Working\env\Lib\site-packages\django\template\engine.py", line 159, in find_template
    template = loader.get_template(name, skip=skip)
  File "C:\Users\M.Hussain\OneDrive - Cedar Financial\Documents\FYP\FYP Working\env\Lib\site-packages\django\template\loaders\cached.py", line 57, in get_template
    template = super().get_template(template_name, skip)
  File "C:\Users\M.Hussain\OneDrive - Cedar Financial\Documents\FYP\FYP Working\env\Lib\site-packages\django\template\loaders\base.py", line 28, in get_template
    return Template(
        contents,
    ...<2 lines>...
        self.engine,
    )
  File "C:\Users\M.Hussain\OneDrive - Cedar Financial\Documents\FYP\FYP Working\env\Lib\site-packages\django\template\base.py", line 154, in __init__
    self.nodelist = self.compile_nodelist()
                    ~~~~~~~~~~~~~~~~~~~~~^^
  File "C:\Users\M.Hussain\OneDrive - Cedar Financial\Documents\FYP\FYP Working\env\Lib\site-packages\django\template\base.py", line 196, in compile_nodelist
